,0,1,2,3,4,5,6,7,8,9
325,37.0,0.0,78.0,0.0,-2.0,-6.0,42.0,81.0,40.0,1.0
326,43.0,0.0,78.0,-7.0,42.0,0.0,35.0,37.0,2.0,1.0
327,37.0,0.0,84.0,0.0,18.0,-25.0,47.0,66.0,18.0,1.0
328,42.0,-4.0,85.0,0.0,42.0,0.0,43.0,44.0,2.0,1.0
329,43.0,0.0,79.0,3.0,42.0,0.0,37.0,38.0,2.0,1.0
330,78.0,-2.0,82.0,0.0,-40.0,0.0,4.0,123.0,120.0,5.0
331,48.0,0.0,88.0,0.0,46.0,0.0,39.0,41.0,2.0,1.0
332,55.0,0.0,90.0,0.0,54.0,0.0,36.0,36.0,0.0,1.0
333,78.0,0.0,82.0,-2.0,-40.0,0.0,4.0,123.0,120.0,5.0
334,39.0,1.0,77.0,2.0,38.0,0.0,38.0,38.0,0.0,1.0
335,43.0,1.0,77.0,0.0,42.0,0.0,34.0,35.0,2.0,1.0
336,107.0,-2.0,108.0,-2.0,70.0,-28.0,1.0,38.0,38.0,5.0
337,55.0,-1.0,81.0,-6.0,54.0,-8.0,26.0,27.0,0.0,1.0
338,41.0,0.0,106.0,0.0,38.0,-28.0,64.0,67.0,2.0,1.0
339,58.0,-4.0,85.0,0.0,56.0,0.0,28.0,28.0,0.0,1.0
340,37.0,0.0,76.0,0.0,34.0,13.0,39.0,42.0,4.0,1.0
341,42.0,-1.0,78.0,0.0,42.0,0.0,36.0,37.0,2.0,1.0
342,42.0,5.0,82.0,0.0,42.0,0.0,40.0,41.0,0.0,1.0
343,53.0,0.0,103.0,-1.0,52.0,-17.0,50.0,51.0,2.0,1.0
344,42.0,2.0,75.0,0.0,42.0,0.0,33.0,34.0,0.0,1.0
345,37.0,4.0,106.0,0.0,18.0,0.0,68.0,88.0,20.0,1.0
346,49.0,-1.0,81.0,0.0,50.0,5.0,33.0,32.0,0.0,1.0
347,46.0,0.0,77.0,5.0,46.0,0.0,31.0,30.0,0.0,1.0
348,56.0,4.0,95.0,0.0,44.0,26.0,40.0,51.0,12.0,4.0
349,41.0,1.0,107.0,0.0,38.0,-7.0,66.0,68.0,2.0,1.0
350,56.0,0.0,77.0,0.0,10.0,5.0,22.0,67.0,46.0,4.0
351,37.0,0.0,76.0,-2.0,26.0,1.0,39.0,50.0,12.0,1.0
352,44.0,-4.0,77.0,0.0,44.0,4.0,34.0,34.0,0.0,1.0
353,49.0,-2.0,83.0,0.0,50.0,0.0,34.0,34.0,0.0,1.0
354,56.0,0.0,78.0,0.0,12.0,19.0,22.0,65.0,42.0,4.0
355,52.0,2.0,81.0,0.0,52.0,0.0,29.0,29.0,0.0,1.0
356,37.0,0.0,77.0,0.0,2.0,-11.0,40.0,75.0,34.0,1.0
357,55.0,0.0,82.0,0.0,-24.0,-16.0,26.0,108.0,82.0,4.0
358,37.0,0.0,83.0,0.0,6.0,-5.0,47.0,78.0,32.0,1.0
359,55.0,0.0,95.0,0.0,46.0,27.0,40.0,49.0,8.0,4.0
360,46.0,4.0,77.0,0.0,44.0,-21.0,32.0,34.0,2.0,1.0
361,51.0,1.0,81.0,0.0,52.0,12.0,29.0,29.0,0.0,1.0
362,37.0,0.0,106.0,0.0,28.0,-9.0,69.0,78.0,8.0,1.0
363,54.0,3.0,83.0,-3.0,54.0,0.0,29.0,29.0,0.0,1.0
364,102.0,0.0,103.0,0.0,72.0,24.0,1.0,31.0,30.0,5.0
365,62.0,0.0,109.0,0.0,62.0,23.0,48.0,47.0,0.0,1.0
366,55.0,0.0,93.0,0.0,50.0,25.0,37.0,44.0,6.0,4.0
367,44.0,0.0,82.0,1.0,44.0,1.0,38.0,38.0,0.0,1.0
368,45.0,4.0,87.0,-1.0,44.0,0.0,42.0,43.0,2.0,1.0
369,45.0,0.0,81.0,0.0,44.0,-3.0,36.0,37.0,2.0,1.0
370,56.0,0.0,77.0,0.0,20.0,-28.0,22.0,57.0,36.0,4.0
371,37.0,-1.0,76.0,-3.0,20.0,-7.0,39.0,55.0,16.0,1.0
372,56.0,0.0,79.0,0.0,12.0,11.0,23.0,66.0,42.0,4.0
373,45.0,0.0,88.0,2.0,44.0,0.0,44.0,44.0,0.0,1.0
374,44.0,0.0,87.0,-5.0,44.0,0.0,43.0,43.0,0.0,1.0
375,37.0,-3.0,77.0,0.0,38.0,8.0,39.0,38.0,0.0,1.0
376,37.0,0.0,77.0,1.0,20.0,0.0,40.0,56.0,16.0,1.0
377,37.0,-15.0,78.0,0.0,10.0,0.0,42.0,68.0,26.0,1.0
378,56.0,1.0,80.0,0.0,56.0,1.0,24.0,23.0,0.0,1.0
379,47.0,-4.0,86.0,0.0,46.0,0.0,39.0,39.0,0.0,1.0
380,49.0,-4.0,107.0,-1.0,50.0,0.0,58.0,58.0,0.0,1.0
381,57.0,0.0,82.0,0.0,56.0,0.0,25.0,25.0,0.0,1.0
382,41.0,1.0,108.0,0.0,42.0,10.0,66.0,66.0,0.0,1.0
383,37.0,0.0,79.0,0.0,10.0,13.0,42.0,68.0,26.0,1.0
384,62.0,-2.0,108.0,0.0,60.0,0.0,45.0,48.0,2.0,1.0
385,43.0,0.0,86.0,0.0,44.0,21.0,43.0,42.0,0.0,1.0
386,55.0,0.0,87.0,-1.0,56.0,18.0,32.0,30.0,0.0,1.0
387,47.0,-1.0,86.0,-2.0,46.0,0.0,39.0,39.0,0.0,1.0
388,45.0,-4.0,81.0,1.0,44.0,-21.0,36.0,37.0,2.0,1.0
389,57.0,0.0,88.0,-1.0,56.0,0.0,31.0,31.0,0.0,1.0
390,37.0,0.0,76.0,0.0,30.0,-23.0,40.0,45.0,6.0,1.0
391,41.0,-1.0,100.0,0.0,42.0,0.0,59.0,59.0,0.0,1.0
392,49.0,-1.0,79.0,0.0,50.0,1.0,30.0,30.0,0.0,1.0
393,37.0,0.0,104.0,-2.0,16.0,-14.0,67.0,89.0,22.0,1.0
394,55.0,0.0,92.0,0.0,30.0,-7.0,37.0,61.0,24.0,4.0
395,107.0,-2.0,108.0,-1.0,70.0,-23.0,1.0,38.0,38.0,5.0
396,55.0,0.0,98.0,-3.0,50.0,18.0,42.0,49.0,6.0,4.0
397,56.0,3.0,85.0,0.0,56.0,23.0,29.0,28.0,0.0,1.0
398,44.0,2.0,83.0,0.0,44.0,9.0,39.0,39.0,0.0,1.0
399,49.0,-1.0,86.0,0.0,50.0,4.0,37.0,37.0,0.0,1.0
400,37.0,0.0,78.0,0.0,8.0,21.0,41.0,70.0,30.0,1.0
401,106.0,0.0,107.0,-5.0,70.0,0.0,1.0,37.0,36.0,5.0
402,37.0,0.0,78.0,0.0,12.0,-9.0,41.0,65.0,24.0,1.0
403,43.0,0.0,102.0,0.0,44.0,15.0,59.0,58.0,0.0,1.0
404,56.0,0.0,92.0,0.0,56.0,0.0,36.0,35.0,0.0,1.0
405,42.0,0.0,79.0,6.0,42.0,0.0,36.0,37.0,2.0,1.0
406,37.0,0.0,93.0,-7.0,12.0,0.0,55.0,80.0,24.0,1.0
407,66.0,0.0,109.0,0.0,68.0,4.0,43.0,42.0,0.0,1.0
408,39.0,0.0,79.0,-1.0,38.0,-2.0,41.0,41.0,0.0,1.0
409,37.0,0.0,79.0,3.0,8.0,0.0,42.0,71.0,30.0,1.0
410,84.0,1.0,87.0,0.0,-4.0,0.0,3.0,92.0,88.0,5.0
411,51.0,-4.0,86.0,0.0,52.0,17.0,35.0,34.0,0.0,1.0
412,52.0,-3.0,84.0,0.0,52.0,0.0,31.0,32.0,0.0,1.0
413,49.0,0.0,95.0,0.0,46.0,-6.0,47.0,49.0,2.0,1.0
414,37.0,0.0,95.0,0.0,18.0,22.0,58.0,77.0,20.0,1.0
415,50.0,-3.0,81.0,0.0,50.0,0.0,31.0,32.0,2.0,1.0
416,44.0,0.0,81.0,2.0,42.0,-12.0,37.0,39.0,2.0,1.0
417,37.0,0.0,76.0,0.0,20.0,-20.0,40.0,55.0,16.0,1.0
418,45.0,0.0,82.0,0.0,44.0,-11.0,37.0,38.0,2.0,1.0
419,37.0,0.0,78.0,0.0,2.0,-24.0,42.0,75.0,34.0,1.0
420,43.0,0.0,81.0,-7.0,42.0,0.0,38.0,40.0,2.0,1.0
421,41.0,-1.0,81.0,0.0,42.0,0.0,39.0,39.0,0.0,1.0
422,55.0,0.0,82.0,0.0,-38.0,-6.0,26.0,121.0,94.0,4.0
423,45.0,-1.0,88.0,0.0,44.0,0.0,44.0,44.0,0.0,1.0
424,37.0,0.0,106.0,0.0,34.0,-12.0,69.0,72.0,4.0,1.0
425,45.0,0.0,79.0,0.0,46.0,5.0,34.0,33.0,0.0,1.0
426,37.0,0.0,79.0,0.0,10.0,224.0,42.0,69.0,26.0,1.0
427,76.0,0.0,81.0,8.0,-40.0,9.0,5.0,122.0,116.0,5.0
428,44.0,-1.0,85.0,0.0,44.0,3.0,41.0,41.0,0.0,1.0
429,43.0,-1.0,76.0,0.0,44.0,19.0,32.0,32.0,0.0,1.0
430,56.0,-2.0,97.0,2.0,42.0,-16.0,41.0,56.0,14.0,4.0
431,56.0,2.0,88.0,0.0,54.0,-5.0,32.0,33.0,2.0,1.0
432,48.0,0.0,81.0,-4.0,46.0,0.0,32.0,34.0,2.0,1.0
433,55.0,1.0,77.0,0.0,54.0,0.0,23.0,23.0,0.0,1.0
434,37.0,2.0,97.0,0.0,34.0,-2.0,60.0,64.0,4.0,1.0
435,55.0,0.0,78.0,-1.0,0.0,-3.0,23.0,78.0,56.0,4.0
436,56.0,0.0,96.0,4.0,34.0,0.0,40.0,62.0,22.0,4.0
437,44.0,0.0,86.0,0.0,42.0,-19.0,42.0,44.0,2.0,1.0
438,55.0,-4.0,96.0,0.0,50.0,0.0,41.0,47.0,6.0,4.0
439,37.0,0.0,78.0,0.0,-2.0,4.0,42.0,81.0,40.0,1.0
440,49.0,1.0,95.0,-3.0,50.0,0.0,46.0,46.0,0.0,1.0
441,37.0,0.0,95.0,1.0,10.0,0.0,58.0,84.0,26.0,1.0
442,44.0,0.0,99.0,-1.0,42.0,-16.0,56.0,58.0,2.0,1.0
443,107.0,-4.0,108.0,0.0,70.0,0.0,1.0,38.0,36.0,5.0
444,37.0,0.0,77.0,0.0,26.0,-7.0,41.0,52.0,10.0,1.0
445,56.0,0.0,86.0,1.0,56.0,0.0,31.0,30.0,0.0,1.0
446,56.0,0.0,76.0,0.0,-12.0,-19.0,20.0,89.0,68.0,4.0
447,42.0,0.0,80.0,-7.0,42.0,0.0,38.0,39.0,0.0,1.0
448,37.0,0.0,76.0,0.0,36.0,3.0,39.0,39.0,0.0,1.0
449,80.0,1.0,84.0,0.0,-28.0,0.0,4.0,112.0,108.0,5.0
450,45.0,3.0,79.0,0.0,44.0,-2.0,34.0,35.0,2.0,1.0
451,43.0,0.0,89.0,5.0,42.0,0.0,46.0,48.0,2.0,1.0
452,44.0,1.0,86.0,0.0,44.0,4.0,43.0,42.0,0.0,1.0
453,50.0,-1.0,86.0,0.0,50.0,-1.0,36.0,37.0,0.0,1.0
454,51.0,-1.0,86.0,0.0,50.0,-6.0,36.0,37.0,2.0,1.0
455,45.0,-1.0,78.0,-6.0,46.0,14.0,33.0,32.0,0.0,1.0
456,46.0,0.0,86.0,0.0,46.0,4.0,41.0,40.0,0.0,1.0
457,37.0,0.0,83.0,0.0,30.0,-23.0,46.0,52.0,6.0,1.0
458,42.0,5.0,84.0,1.0,42.0,0.0,42.0,43.0,0.0,1.0
459,56.0,0.0,89.0,0.0,56.0,0.0,33.0,32.0,0.0,1.0
460,37.0,0.0,79.0,-5.0,26.0,0.0,43.0,54.0,10.0,1.0
461,42.0,-1.0,88.0,0.0,42.0,0.0,45.0,46.0,2.0,1.0
462,37.0,0.0,75.0,0.0,20.0,5.0,38.0,54.0,16.0,1.0
463,37.0,0.0,96.0,0.0,18.0,-29.0,59.0,78.0,18.0,1.0
464,85.0,0.0,89.0,0.0,6.0,26.0,4.0,84.0,80.0,5.0
465,56.0,0.0,96.0,-2.0,52.0,-1.0,40.0,44.0,4.0,4.0
466,53.0,0.0,84.0,0.0,54.0,11.0,32.0,30.0,0.0,1.0
467,56.0,0.0,79.0,-1.0,6.0,-3.0,23.0,74.0,50.0,4.0
468,37.0,0.0,81.0,0.0,24.0,-18.0,44.0,57.0,14.0,1.0
469,37.0,0.0,77.0,5.0,26.0,0.0,40.0,51.0,10.0,1.0
470,41.0,0.0,76.0,0.0,42.0,25.0,35.0,35.0,0.0,1.0
471,41.0,-5.0,88.0,0.0,42.0,10.0,47.0,46.0,0.0,1.0
472,45.0,-4.0,107.0,0.0,44.0,-19.0,62.0,63.0,2.0,1.0
473,56.0,0.0,107.0,0.0,56.0,26.0,51.0,50.0,0.0,1.0
474,49.0,1.0,106.0,0.0,46.0,-3.0,58.0,60.0,2.0,1.0
475,45.0,1.0,86.0,-3.0,44.0,0.0,40.0,42.0,2.0,1.0
476,50.0,-2.0,81.0,-6.0,50.0,-8.0,32.0,32.0,0.0,1.0
477,48.0,-2.0,95.0,0.0,46.0,-3.0,47.0,49.0,2.0,1.0
478,56.0,0.0,97.0,-2.0,52.0,1.0,41.0,45.0,4.0,4.0
479,56.0,0.0,93.0,2.0,46.0,0.0,37.0,46.0,10.0,4.0
480,37.0,0.0,83.0,-1.0,18.0,0.0,47.0,65.0,18.0,1.0
481,41.0,0.0,82.0,0.0,38.0,-21.0,41.0,43.0,2.0,1.0
482,55.0,0.0,77.0,1.0,-18.0,8.0,21.0,95.0,74.0,4.0
483,62.0,0.0,109.0,0.0,62.0,11.0,48.0,47.0,0.0,1.0
484,56.0,0.0,97.0,0.0,52.0,21.0,41.0,46.0,4.0,4.0
485,43.0,-2.0,77.0,0.0,42.0,-16.0,34.0,36.0,2.0,1.0
486,50.0,0.0,110.0,1.0,50.0,0.0,60.0,61.0,2.0,1.0
487,37.0,0.0,77.0,0.0,34.0,-2.0,40.0,44.0,4.0,1.0
488,48.0,-4.0,79.0,0.0,46.0,0.0,31.0,33.0,2.0,1.0
489,37.0,0.0,77.0,0.0,0.0,-10.0,40.0,77.0,36.0,1.0
490,49.0,1.0,78.0,0.0,50.0,14.0,29.0,29.0,0.0,1.0
491,55.0,1.0,81.0,0.0,54.0,0.0,27.0,27.0,0.0,1.0
492,58.0,3.0,81.0,-5.0,56.0,0.0,24.0,24.0,0.0,1.0
493,37.0,0.0,81.0,5.0,34.0,1.0,43.0,47.0,4.0,1.0
494,46.0,-2.0,93.0,3.0,46.0,5.0,47.0,46.0,0.0,1.0
495,41.0,-3.0,78.0,0.0,42.0,12.0,37.0,37.0,0.0,1.0
496,46.0,5.0,86.0,0.0,46.0,7.0,40.0,39.0,0.0,1.0
497,56.0,0.0,96.0,0.0,54.0,14.0,40.0,42.0,2.0,1.0
498,42.0,-3.0,99.0,0.0,42.0,0.0,57.0,58.0,2.0,1.0
499,45.0,-3.0,85.0,-1.0,44.0,0.0,41.0,41.0,0.0,1.0
500,41.0,0.0,81.0,0.0,42.0,17.0,40.0,39.0,0.0,1.0
501,46.0,0.0,88.0,0.0,44.0,-26.0,42.0,44.0,2.0,1.0
502,80.0,-4.0,84.0,0.0,-14.0,0.0,4.0,99.0,96.0,5.0
503,85.0,0.0,88.0,1.0,-2.0,0.0,3.0,91.0,88.0,5.0
504,37.0,0.0,75.0,0.0,26.0,23.0,38.0,49.0,12.0,1.0
505,56.0,-1.0,96.0,0.0,54.0,3.0,40.0,42.0,2.0,1.0
506,55.0,0.0,78.0,0.0,6.0,-31.0,23.0,73.0,50.0,4.0
507,55.0,-1.0,79.0,-6.0,20.0,-20.0,24.0,59.0,34.0,4.0
508,41.0,2.0,86.0,5.0,42.0,10.0,45.0,45.0,0.0,1.0
509,37.0,0.0,77.0,0.0,26.0,-2.0,41.0,52.0,10.0,1.0
510,83.0,0.0,86.0,0.0,-6.0,-21.0,3.0,94.0,90.0,5.0
511,56.0,1.0,77.0,0.0,16.0,-1.0,22.0,62.0,40.0,4.0
512,41.0,-2.0,81.0,0.0,42.0,6.0,40.0,39.0,0.0,1.0
513,55.0,0.0,78.0,0.0,24.0,-24.0,23.0,55.0,32.0,4.0
514,44.0,-3.0,86.0,0.0,44.0,0.0,42.0,42.0,0.0,1.0
515,44.0,2.0,84.0,0.0,44.0,15.0,40.0,40.0,0.0,1.0
516,44.0,0.0,76.0,1.0,44.0,8.0,32.0,32.0,0.0,1.0
517,37.0,0.0,77.0,0.0,28.0,511.0,40.0,48.0,8.0,1.0
518,37.0,0.0,81.0,0.0,24.0,-5.0,44.0,57.0,14.0,1.0
519,44.0,3.0,76.0,0.0,44.0,12.0,32.0,32.0,0.0,1.0
520,37.0,0.0,77.0,-1.0,34.0,2.0,40.0,43.0,4.0,1.0
521,37.0,0.0,79.0,0.0,36.0,-8.0,42.0,43.0,2.0,1.0
522,54.0,-1.0,82.0,0.0,54.0,0.0,28.0,28.0,0.0,1.0
523,49.0,0.0,95.0,2.0,50.0,1.0,46.0,46.0,0.0,1.0
524,37.0,0.0,76.0,0.0,28.0,24.0,39.0,48.0,8.0,1.0
525,44.0,1.0,86.0,0.0,44.0,22.0,42.0,42.0,0.0,1.0
526,45.0,0.0,77.0,0.0,44.0,-14.0,32.0,34.0,2.0,1.0
527,42.0,-2.0,85.0,0.0,42.0,0.0,43.0,44.0,0.0,1.0
528,51.0,0.0,83.0,0.0,52.0,9.0,32.0,32.0,0.0,1.0
529,37.0,0.0,78.0,-4.0,28.0,0.0,41.0,50.0,8.0,1.0
530,42.0,0.0,78.0,-3.0,42.0,0.0,37.0,37.0,0.0,1.0
531,55.0,0.0,96.0,1.0,42.0,-5.0,41.0,55.0,14.0,4.0
532,47.0,0.0,76.0,7.0,46.0,0.0,30.0,30.0,0.0,1.0
533,57.0,0.0,82.0,5.0,56.0,0.0,25.0,25.0,0.0,1.0
534,56.0,0.0,95.0,0.0,54.0,1.0,39.0,41.0,2.0,1.0
535,55.0,0.0,82.0,0.0,-12.0,-13.0,26.0,95.0,68.0,4.0
536,56.0,5.0,80.0,0.0,-2.0,4.0,24.0,83.0,58.0,4.0
537,105.0,0.0,106.0,-3.0,72.0,8.0,1.0,34.0,34.0,5.0
538,56.0,0.0,82.0,0.0,56.0,27.0,26.0,25.0,0.0,1.0
539,45.0,0.0,77.0,0.0,46.0,31.0,31.0,30.0,0.0,1.0
540,57.0,0.0,81.0,3.0,56.0,0.0,24.0,24.0,0.0,1.0
541,59.0,0.0,86.0,0.0,60.0,3.0,28.0,27.0,0.0,1.0
542,55.0,1.0,96.0,4.0,50.0,0.0,41.0,47.0,6.0,4.0
543,37.0,0.0,81.0,0.0,20.0,6.0,44.0,60.0,16.0,1.0
544,43.0,0.0,77.0,-7.0,42.0,0.0,34.0,36.0,2.0,1.0
545,51.0,5.0,102.0,0.0,52.0,9.0,51.0,50.0,0.0,1.0
546,37.0,0.0,95.0,-2.0,18.0,-10.0,58.0,77.0,18.0,1.0
547,56.0,0.0,77.0,0.0,-10.0,5.0,21.0,87.0,66.0,4.0
548,37.0,0.0,81.0,0.0,38.0,9.0,43.0,42.0,0.0,1.0
549,58.0,0.0,88.0,5.0,56.0,0.0,30.0,31.0,2.0,1.0
550,37.0,0.0,106.0,0.0,24.0,-2.0,69.0,83.0,14.0,1.0
551,43.0,-2.0,81.0,0.0,42.0,-10.0,37.0,39.0,2.0,1.0
552,42.0,4.0,86.0,0.0,42.0,0.0,43.0,44.0,2.0,1.0
553,43.0,-1.0,83.0,0.0,42.0,-3.0,40.0,42.0,2.0,1.0
554,43.0,1.0,102.0,0.0,42.0,0.0,60.0,61.0,2.0,1.0
555,56.0,0.0,90.0,0.0,54.0,-16.0,34.0,35.0,2.0,1.0
556,44.0,0.0,86.0,-2.0,42.0,-30.0,42.0,44.0,2.0,1.0
557,43.0,0.0,86.0,2.0,42.0,-1.0,43.0,45.0,2.0,1.0
558,55.0,0.0,77.0,-4.0,28.0,-12.0,21.0,48.0,28.0,4.0
559,37.0,0.0,106.0,7.0,36.0,0.0,69.0,70.0,2.0,1.0
560,64.0,0.0,113.0,0.0,62.0,-12.0,48.0,51.0,2.0,1.0
561,44.0,3.0,81.0,0.0,42.0,-13.0,37.0,39.0,2.0,1.0
562,37.0,0.0,79.0,-4.0,36.0,-5.0,41.0,43.0,2.0,1.0
563,37.0,0.0,78.0,0.0,10.0,20.0,41.0,68.0,26.0,1.0
564,45.0,0.0,86.0,6.0,44.0,-12.0,41.0,42.0,2.0,1.0
565,41.0,0.0,83.0,0.0,42.0,9.0,41.0,41.0,0.0,1.0
566,49.0,0.0,82.0,0.0,50.0,11.0,33.0,33.0,0.0,1.0
567,76.0,2.0,81.0,1.0,-40.0,11.0,5.0,122.0,118.0,5.0
568,53.0,0.0,86.0,1.0,52.0,-14.0,33.0,35.0,2.0,1.0
569,37.0,0.0,76.0,-1.0,30.0,0.0,39.0,45.0,6.0,1.0
570,55.0,4.0,86.0,0.0,54.0,0.0,30.0,32.0,2.0,1.0
571,50.0,3.0,77.0,5.0,50.0,0.0,27.0,28.0,2.0,1.0
572,37.0,-1.0,106.0,-3.0,36.0,-5.0,69.0,69.0,0.0,1.0
573,41.0,0.0,83.0,0.0,42.0,10.0,41.0,41.0,0.0,1.0
574,37.0,0.0,98.0,0.0,30.0,-13.0,61.0,67.0,6.0,1.0
575,39.0,-3.0,78.0,6.0,38.0,0.0,39.0,39.0,0.0,1.0
576,37.0,-2.0,75.0,0.0,36.0,-13.0,37.0,39.0,2.0,1.0
577,37.0,0.0,77.0,0.0,-24.0,-3.0,41.0,103.0,62.0,1.0
578,55.0,0.0,83.0,0.0,-30.0,-2.0,27.0,114.0,86.0,4.0
579,43.0,0.0,81.0,0.0,42.0,-4.0,38.0,40.0,2.0,1.0
580,49.0,3.0,102.0,0.0,50.0,2.0,53.0,53.0,0.0,1.0
581,38.0,-3.0,77.0,6.0,38.0,0.0,39.0,38.0,0.0,1.0
582,45.0,0.0,76.0,-1.0,44.0,-6.0,31.0,32.0,2.0,1.0
583,37.0,-5.0,77.0,0.0,36.0,1.0,40.0,41.0,0.0,1.0
584,46.0,2.0,83.0,0.0,46.0,10.0,37.0,37.0,0.0,1.0
585,37.0,0.0,95.0,0.0,16.0,-7.0,58.0,79.0,22.0,1.0
586,37.0,0.0,83.0,1.0,-2.0,0.0,46.0,85.0,40.0,1.0
587,59.0,0.0,86.0,0.0,56.0,-5.0,27.0,29.0,2.0,1.0
588,37.0,0.0,83.0,0.0,16.0,-24.0,47.0,68.0,22.0,1.0
589,45.0,-1.0,79.0,0.0,46.0,9.0,34.0,33.0,0.0,1.0
590,45.0,-1.0,88.0,0.0,44.0,-16.0,42.0,44.0,2.0,1.0
591,55.0,2.0,72.0,-13.0,0.0,1.0,17.0,72.0,56.0,4.0
592,38.0,0.0,107.0,0.0,38.0,5.0,69.0,68.0,0.0,1.0
593,45.0,-4.0,79.0,0.0,44.0,-15.0,33.0,35.0,2.0,1.0
594,44.0,-3.0,77.0,0.0,44.0,17.0,33.0,33.0,0.0,1.0
595,81.0,0.0,84.0,0.0,-22.0,-13.0,4.0,108.0,104.0,5.0
596,37.0,0.0,81.0,-1.0,36.0,0.0,44.0,45.0,0.0,1.0
597,48.0,0.0,82.0,-1.0,46.0,-2.0,34.0,35.0,2.0,1.0
598,41.0,0.0,80.0,2.0,42.0,0.0,39.0,39.0,0.0,1.0
599,41.0,-4.0,77.0,0.0,42.0,0.0,36.0,36.0,0.0,1.0
600,47.0,3.0,86.0,2.0,46.0,0.0,40.0,40.0,0.0,1.0
601,37.0,0.0,78.0,0.0,18.0,-5.0,41.0,60.0,18.0,1.0
602,41.0,0.0,79.0,4.0,42.0,5.0,38.0,38.0,0.0,1.0
603,42.0,2.0,86.0,1.0,42.0,0.0,44.0,45.0,2.0,1.0
604,62.0,0.0,109.0,2.0,60.0,0.0,47.0,49.0,2.0,1.0
605,49.0,0.0,85.0,0.0,50.0,8.0,36.0,36.0,0.0,1.0
606,64.0,1.0,113.0,3.0,62.0,0.0,49.0,51.0,2.0,1.0
607,37.0,0.0,77.0,4.0,8.0,0.0,41.0,70.0,28.0,1.0
608,37.0,0.0,77.0,-2.0,8.0,0.0,40.0,69.0,28.0,1.0
609,48.0,0.0,84.0,8.0,46.0,0.0,36.0,37.0,2.0,1.0
610,45.0,0.0,85.0,1.0,46.0,18.0,40.0,39.0,0.0,1.0
611,47.0,0.0,86.0,-7.0,46.0,0.0,39.0,40.0,0.0,1.0
612,56.0,5.0,96.0,0.0,50.0,1.0,40.0,47.0,8.0,4.0
613,37.0,0.0,83.0,0.0,2.0,-23.0,46.0,80.0,34.0,1.0
614,37.0,0.0,81.0,0.0,-2.0,13.0,44.0,84.0,40.0,1.0
615,54.0,1.0,82.0,0.0,54.0,0.0,28.0,28.0,0.0,1.0
616,43.0,1.0,76.0,0.0,42.0,0.0,33.0,34.0,2.0,1.0
617,55.0,0.0,78.0,-1.0,8.0,1.0,23.0,70.0,48.0,4.0
618,41.0,-1.0,81.0,0.0,42.0,15.0,41.0,40.0,0.0,1.0
619,79.0,0.0,83.0,0.0,-30.0,38.0,4.0,114.0,110.0,5.0
620,37.0,0.0,81.0,-4.0,20.0,1.0,44.0,61.0,16.0,1.0
621,51.0,0.0,86.0,0.0,52.0,5.0,35.0,34.0,0.0,1.0
622,56.0,0.0,95.0,0.0,56.0,4.0,39.0,39.0,0.0,1.0
623,37.0,0.0,106.0,0.0,24.0,-13.0,68.0,82.0,14.0,1.0
624,48.0,4.0,77.0,0.0,46.0,0.0,28.0,30.0,2.0,1.0
625,45.0,-1.0,81.0,0.0,44.0,-17.0,36.0,37.0,2.0,1.0
626,45.0,4.0,108.0,0.0,44.0,0.0,63.0,64.0,0.0,1.0
627,41.0,-5.0,108.0,0.0,42.0,0.0,67.0,67.0,0.0,1.0
628,37.0,0.0,76.0,0.0,34.0,19.0,39.0,43.0,4.0,1.0
629,46.0,3.0,90.0,0.0,46.0,11.0,44.0,43.0,0.0,1.0
630,54.0,0.0,88.0,-2.0,54.0,0.0,34.0,33.0,0.0,1.0
631,37.0,-4.0,90.0,0.0,28.0,0.0,53.0,62.0,8.0,1.0
632,43.0,0.0,85.0,1.0,42.0,0.0,42.0,44.0,2.0,1.0
633,41.0,0.0,88.0,-3.0,38.0,-12.0,48.0,50.0,2.0,1.0
634,55.0,-4.0,80.0,-2.0,20.0,-7.0,25.0,59.0,34.0,4.0
635,42.0,-5.0,84.0,0.0,42.0,0.0,42.0,43.0,2.0,1.0
636,55.0,0.0,92.0,0.0,-4.0,5.0,36.0,97.0,60.0,4.0
637,51.0,4.0,85.0,0.0,50.0,-11.0,34.0,36.0,2.0,1.0
638,37.0,0.0,78.0,0.0,-4.0,16.0,42.0,83.0,42.0,1.0
639,38.0,-2.0,92.0,0.0,26.0,31.0,54.0,66.0,12.0,1.0
640,41.0,0.0,79.0,-1.0,38.0,0.0,39.0,41.0,2.0,1.0
641,45.0,0.0,88.0,0.0,44.0,-12.0,42.0,44.0,2.0,1.0
642,55.0,4.0,77.0,0.0,54.0,0.0,22.0,23.0,0.0,1.0
643,37.0,0.0,81.0,1.0,36.0,0.0,43.0,44.0,2.0,1.0
644,45.0,-1.0,84.0,0.0,44.0,-5.0,38.0,40.0,2.0,1.0
645,48.0,-1.0,84.0,-3.0,46.0,-5.0,36.0,38.0,2.0,1.0
646,83.0,0.0,86.0,0.0,-2.0,21.0,3.0,89.0,86.0,5.0
647,37.0,0.0,105.0,0.0,18.0,22.0,68.0,87.0,18.0,1.0
648,44.0,0.0,86.0,-2.0,44.0,2.0,43.0,42.0,0.0,1.0
649,51.0,-5.0,77.0,0.0,52.0,0.0,26.0,25.0,0.0,1.0
650,37.0,0.0,83.0,0.0,8.0,21.0,46.0,75.0,30.0,1.0
